page,category_index,category_name,region_poly,position,content,0
4,2,plain text,"[586, 174, 1060, 174, 1060, 264, 586, 264]","[622, 246, 787, 247, 786, 262, 622, 262]","['Tech Univ., 16:1-441']",
4,2,plain text,"[84, 898, 561, 898, 561, 936, 84, 936]","[81, 899, 557, 898, 557, 914, 81, 915]","['Davis, W.B. 1974. The mammals of Texas. Bull. Texas Parks']",
4,2,plain text,"[84, 898, 561, 898, 561, 936, 84, 936]","[122, 917, 297, 917, 297, 933, 122, 933]","['Wildl. Dept., 41:1-294.']",
4,2,plain text,"[87, 564, 560, 564, 560, 599, 87, 599]","[84, 560, 189, 560, 189, 576, 84, 576]","['ALLEN,G. M.']",
4,2,plain text,"[87, 564, 560, 564, 560, 599, 87, 599]","[200, 559, 556, 561, 556, 580, 200, 578]","['1940. Bats. Harvard Univ. Press, Cambridge']",
4,2,plain text,"[87, 564, 560, 564, 560, 599, 87, 599]","[120, 580, 295, 581, 295, 596, 120, 596]","['Massachusetts, 368 pp.']",
4,2,plain text,"[583, 981, 1058, 981, 1058, 1018, 583, 1018]","[580, 979, 1053, 979, 1053, 994, 580, 995]","['SCHOBER, W. 1984. The lives of bats. Arco Publ., Inc., New']",
4,2,plain text,"[583, 981, 1058, 981, 1058, 1018, 583, 1018]","[618, 998, 724, 998, 724, 1014, 617, 1014]",['York. 200 pp.'],
4,2,plain text,"[584, 1225, 1057, 1225, 1057, 1278, 584, 1278]","[582, 1222, 1056, 1223, 1056, 1238, 582, 1238]","['WILLE, A. 1954. Muscular adaptation of the nectar-eating bats']",
4,2,plain text,"[584, 1225, 1057, 1225, 1057, 1278, 584, 1278]","[617, 1243, 1056, 1242, 1056, 1257, 617, 1259]",['(subfamily Glossophaginae). Trans. Kansas Acad. Sci.. 57:'],
4,2,plain text,"[584, 1225, 1057, 1225, 1057, 1278, 584, 1278]","[618, 1261, 690, 1261, 690, 1275, 618, 1276]",['315-325.'],
4,2,plain text,"[587, 773, 1058, 773, 1058, 846, 587, 846]","[582, 774, 1057, 774, 1057, 789, 582, 789]","['RAMIREZ-PtiLIDO, J.,AND T. ALVAREZ. 1972. Notas sobre los']",
4,2,plain text,"[587, 773, 1058, 773, 1058, 846, 587, 846]","[618, 793, 1056, 792, 1056, 807, 618, 809]","['murcielagos del genero Leptonycteris en Mexico, con la de-']",
4,2,plain text,"[587, 773, 1058, 773, 1058, 846, 587, 846]","[618, 811, 1056, 812, 1056, 827, 618, 826]","['signacion del lectotipo de L. yerbabuenae Martinez y Villa,']",
4,2,plain text,"[587, 773, 1058, 773, 1058, 846, 587, 846]","[622, 829, 908, 828, 908, 844, 622, 844]","['1940. Southwestern Nat., 16:249-259.']",
4,2,plain text,"[84, 1188, 558, 1188, 558, 1237, 84, 1237]","[121, 1200, 556, 1198, 556, 1214, 121, 1216]","['Mammals of New Mexico. Univ. New Mexico Press, Albu-']",
4,2,plain text,"[84, 1188, 558, 1188, 558, 1237, 84, 1237]","[116, 1220, 244, 1220, 244, 1235, 116, 1235]","['querque, 360 pp.']",
4,2,plain text,"[586, 645, 1059, 645, 1059, 713, 586, 713]","[581, 640, 1054, 641, 1054, 658, 581, 657]","['PHILLIPS, C. J. 1971. The dentition of glossophagine bats: de']",
4,2,plain text,"[586, 645, 1059, 645, 1059, 713, 586, 713]","[622, 662, 1057, 664, 1057, 679, 622, 677]","['velopment, morphological characteristics, variation, pathology,']",
4,2,plain text,"[586, 645, 1059, 645, 1059, 713, 586, 713]","[622, 681, 1057, 680, 1057, 695, 622, 696]","['and evolution. Univ. Kansas Publ., Mus. Nat. Hist., 54:1-']",
4,2,plain text,"[586, 645, 1059, 645, 1059, 713, 586, 713]","[622, 698, 651, 698, 651, 712, 622, 712]",['138'],
4,2,plain text,"[582, 1018, 1057, 1018, 1057, 1053, 582, 1053]","[582, 1017, 1056, 1016, 1056, 1032, 582, 1033]","['STAINS, H.J. 1957. A new bat (genus Leptonycteris) froin Coa-']",
4,2,plain text,"[582, 1018, 1057, 1018, 1057, 1053, 582, 1053]","[617, 1036, 1022, 1036, 1022, 1052, 617, 1052]","['huila. Univ. Kansas Publ., Mus. Nat. Hist., 9:353-356.']",
4,2,plain text,"[584, 1053, 1057, 1053, 1057, 1110, 584, 1110]","[582, 1055, 1056, 1054, 1056, 1069, 582, 1070]","['VILLA R., B., AND A. JIMENEZ G. 1961. Tres casos mas de rabia']",
4,2,plain text,"[584, 1053, 1057, 1053, 1057, 1110, 584, 1110]","[618, 1075, 1055, 1073, 1055, 1089, 618, 1091]","['en los murcielagos de Mexico. Anal. Inst. Biol., U.N.A.M., 32:']",
4,2,plain text,"[584, 1053, 1057, 1053, 1057, 1110, 584, 1110]","[661, 1084, 694, 1083, 694, 1099, 661, 1100]",['205'],
4,2,plain text,"[584, 1053, 1057, 1053, 1057, 1110, 584, 1110]","[618, 1092, 690, 1092, 690, 1106, 618, 1106]",['391-395.'],
4,2,plain text,"[585, 455, 1057, 455, 1057, 508, 585, 508]","[582, 453, 1057, 453, 1057, 469, 582, 469]","[""NoWAK, R. M., AND J. L. PARADISO. 1983. Walker's mammals""]",
4,2,plain text,"[585, 455, 1057, 455, 1057, 508, 585, 508]","[629, 476, 629, 483, 614, 483, 614, 476]",['n'],
4,2,plain text,"[585, 455, 1057, 455, 1057, 508, 585, 508]","[622, 473, 1056, 472, 1056, 488, 622, 488]","['of the world. Fourth ed. The Johns Hopkins Univ, Press,']",
4,2,plain text,"[585, 455, 1057, 455, 1057, 508, 585, 508]","[622, 491, 922, 490, 922, 506, 622, 507]","['Baltinore, Maryland, l and 2:1-1362 pp']",
4,2,plain text,"[85, 656, 560, 656, 560, 694, 85, 694]","[80, 654, 434, 655, 434, 671, 80, 670]","['BARBOUR, R. W., AND W. H. DAVIs.1969.']",
4,2,plain text,"[85, 656, 560, 656, 560, 694, 85, 694]","[433, 656, 556, 656, 556, 672, 433, 671]",['Bats of America.'],
4,2,plain text,"[85, 656, 560, 656, 560, 694, 85, 694]","[119, 674, 433, 675, 433, 691, 119, 689]","['Univ. Press. Kentucky, Lexington, 286 pp.']",
4,2,plain text,"[586, 1110, 1056, 1110, 1056, 1155, 586, 1155]","[582, 1110, 1056, 1109, 1056, 1125, 582, 1126]","['WATKINs, L. C.,.J. K. JONES, AND H. H. GENOWAYS. 1972. Bats']",
4,2,plain text,"[586, 1110, 1056, 1110, 1056, 1155, 586, 1155]","[615, 1129, 1053, 1129, 1053, 1145, 615, 1146]","['of Jalisco, Mexico. Spec. Publ. Mus., Texas Tech Univ., 1:1-']",
4,2,plain text,"[586, 1110, 1056, 1110, 1056, 1155, 586, 1155]","[617, 1147, 643, 1147, 643, 1162, 617, 1162]",['44.'],
4,2,plain text,"[617, 117, 1059, 117, 1059, 167, 617, 167]","[622, 119, 1057, 116, 1057, 131, 622, 135]",['species of the world: a taxonomic and geographic reference.'],
4,2,plain text,"[617, 117, 1059, 117, 1059, 167, 617, 167]","[620, 136, 1054, 134, 1054, 149, 620, 151]","['Allen Press, Inc. and The Assoc. Syst. Coll, Lawrence, Kansas.']",
4,2,plain text,"[617, 117, 1059, 117, 1059, 167, 617, 167]","[622, 153, 679, 154, 678, 170, 622, 169]",['694 pp.'],
4,2,plain text,"[83, 1031, 559, 1031, 559, 1090, 83, 1090]","[80, 1032, 553, 1030, 553, 1045, 80, 1047]","['EASTERLA, D. A. 1972. Status of Leptonycteris nivalis (Phyllo']",
4,2,plain text,"[83, 1031, 559, 1031, 559, 1090, 83, 1090]","[121, 1051, 557, 1050, 557, 1066, 121, 1067]","['stomatidae) in Big Bend National Park, Texas. Southwestern']",
4,2,plain text,"[83, 1031, 559, 1031, 559, 1090, 83, 1090]","[121, 1068, 230, 1068, 230, 1084, 121, 1083]","['Nat., 287-292.']",
4,2,plain text,"[83, 1444, 556, 1444, 556, 1488, 83, 1488]","[80, 1442, 557, 1442, 557, 1458, 80, 1458]","['HOFFMEISTER, D. F. 1957. Review of the long-nosed bats of the']",
4,2,plain text,"[83, 1444, 556, 1444, 556, 1488, 83, 1488]","[116, 1464, 453, 1461, 453, 1477, 116, 1479]","['genus Leptonycteris. J. Mamm., 38:454-461.']",
4,2,plain text,"[584, 848, 1058, 848, 1058, 896, 584, 896]","[582, 849, 1057, 848, 1057, 863, 582, 864]","['RASWEILER, J. J. 1977. The care and management of bats as']",
4,2,plain text,"[584, 848, 1058, 848, 1058, 896, 584, 896]","[618, 867, 1056, 866, 1056, 881, 618, 882]","['laboratory aninals. Pp. 519-617, in Biology of bats, Vol. 3']",
4,2,plain text,"[584, 848, 1058, 848, 1058, 896, 584, 896]","[617, 886, 1044, 887, 1044, 903, 617, 902]","['(W. A. Wimsatt, ed.). Academic Press, New York, 651 pp']",
4,2,plain text,"[85, 763, 560, 763, 560, 818, 85, 818]","[82, 769, 556, 768, 556, 784, 82, 784]","['DALQUEST, W. W., AND E. ROTH, 1970. Late Pleistocene man']",
4,2,plain text,"[85, 763, 560, 763, 560, 818, 85, 818]","[120, 788, 557, 788, 557, 803, 120, 803]","['mals from a cave in Tanaulipas, Mexico. Southwestern Nat.,']",
4,2,plain text,"[85, 763, 560, 763, 560, 818, 85, 818]","[122, 805, 217, 805, 217, 820, 122, 821]",['15:217-230.'],
4,2,plain text,"[581, 940, 1059, 940, 1059, 980, 581, 980]","[581, 942, 1057, 941, 1057, 957, 582, 958]","['SCHMIDLY,D.J. 1977. The mammals of Trans-Pecos Texas. Texas']",
4,2,plain text,"[581, 940, 1059, 940, 1059, 980, 581, 980]","[629, 965, 629, 971, 614, 971, 614, 965]",['A'],
4,2,plain text,"[581, 940, 1059, 940, 1059, 980, 581, 980]","[622, 961, 935, 962, 935, 977, 622, 977]","['A&M Univ. Press, College Station, 225 pp.']",
4,2,plain text,"[581, 1335, 1058, 1335, 1058, 1374, 581, 1374]","[581, 1335, 1051, 1335, 1051, 1351, 581, 1351]","['YALDEN, D. W., AND P. A. MORRIS. 1975. The lives of bats']",
4,2,plain text,"[581, 1335, 1058, 1335, 1058, 1374, 581, 1374]","[616, 1354, 875, 1355, 875, 1371, 616, 1370]","['Demeter Press, New York, 247 pp.']",
4,2,plain text,"[81, 1405, 557, 1405, 557, 1442, 81, 1442]","[81, 1406, 555, 1406, 555, 1422, 81, 1421]","['HAYWARD, B., AND R. DAVIs 1964. Flight speeds in western bats.']",
4,2,plain text,"[81, 1405, 557, 1405, 557, 1442, 81, 1442]","[116, 1424, 298, 1424, 298, 1439, 116, 1439]",['J.Mamm.、45:236-242.'],
4,2,plain text,"[587, 589, 1059, 589, 1059, 641, 587, 641]","[583, 586, 1056, 585, 1056, 600, 583, 601]","['PARK, H., AND E. R. HALL. 1951. The gross anatomy of the']",
4,2,plain text,"[587, 589, 1059, 589, 1059, 641, 587, 641]","[622, 607, 1057, 605, 1057, 620, 622, 622]",['tongues and stomachs of eight New World bats. Trans. Kansas'],
4,2,plain text,"[587, 589, 1059, 589, 1059, 641, 587, 641]","[620, 624, 783, 623, 783, 638, 620, 639]","['Acad. Sci., 54:64-72.']",
4,2,plain text,"[585, 265, 1058, 265, 1058, 303, 585, 303]","[585, 264, 1059, 265, 1059, 281, 585, 281]","['JONES, C., AND J. S. FINDLEY. 1963. The long-nosed bat in New']",
4,2,plain text,"[585, 265, 1058, 265, 1058, 303, 585, 303]","[622, 285, 908, 284, 908, 300, 622, 301]","['Mexico. Southwestern Nat., 8:174-175.']",
4,2,plain text,"[84, 1069, 560, 1069, 560, 1143, 84, 1143]","[121, 1068, 230, 1068, 230, 1084, 121, 1083]","['Nat., 287-292.']",
4,2,plain text,"[84, 1069, 560, 1069, 560, 1143, 84, 1143]","[167, 1090, 167, 1099, 152, 1098, 152, 1090]",[''],
4,2,plain text,"[84, 1069, 560, 1069, 560, 1143, 84, 1143]","[161, 1087, 557, 1087, 557, 1103, 161, 1102]",['1973. Ecology of the 18 species of Chiroptera at Big'],
4,2,plain text,"[84, 1069, 560, 1069, 560, 1143, 84, 1143]","[121, 1105, 557, 1107, 557, 1122, 121, 1121]","['Bend National Park, Texas. Northwest Missouri State Univ.']",
4,2,plain text,"[84, 1069, 560, 1069, 560, 1143, 84, 1143]","[121, 1125, 257, 1125, 257, 1140, 121, 1140]","['Studies, 34:1-165.']",
4,2,plain text,"[81, 1367, 558, 1367, 558, 1405, 81, 1405]","[81, 1368, 555, 1367, 555, 1382, 81, 1384]","['HALL, E.R. 1981. The mammals of North America. Second ed.']",
4,2,plain text,"[81, 1367, 558, 1367, 558, 1405, 81, 1405]","[120, 1386, 476, 1387, 475, 1403, 120, 1402]","['John Wiley and Sons, New York, 1:1-600+90']",
4,2,plain text,"[87, 115, 562, 115, 562, 153, 87, 153]","[84, 116, 556, 115, 556, 133, 84, 134]",['specinen of L. nivalis collected in Cueva del Canon del Zopilote'],
4,2,plain text,"[87, 115, 562, 115, 562, 153, 87, 153]","[86, 135, 376, 133, 376, 149, 86, 150]","['12.5 km S Mexicala, Guerrero, Mexico.']",
4,2,plain text,"[584, 413, 1058, 413, 1058, 458, 584, 458]","[582, 417, 1056, 415, 1056, 430, 582, 432]","['MOLLHAGEN,T. 1973. Distributional and taxonomic notes on some']",
4,2,plain text,"[584, 413, 1058, 413, 1058, 458, 584, 458]","[622, 436, 977, 433, 977, 449, 622, 451]","['west Texas bats. Southwestern Nat., 17:427-430']",
4,2,plain text,"[584, 413, 1058, 413, 1058, 458, 584, 458]","[974, 435, 981, 435, 981, 450, 973, 449]",['0.'],
4,2,plain text,"[581, 905, 1056, 905, 1056, 943, 581, 943]","[581, 903, 1057, 905, 1057, 920, 581, 918]","['SAUSSURE,M. H. 1860. Note sur quelques mammiferes du Mex.']",
4,2,plain text,"[581, 905, 1056, 905, 1056, 943, 581, 943]","[618, 924, 1035, 923, 1035, 939, 618, 939]","['ique. Revue et Mag. de Zool., Paris, ser. 2, 12:479-494.']",
4,2,plain text,"[584, 379, 1058, 379, 1058, 413, 584, 413]","[583, 376, 718, 378, 718, 393, 582, 392]","['MILLER, G. S., JR']",
4,2,plain text,"[584, 379, 1058, 379, 1058, 413, 584, 413]","[733, 378, 1059, 376, 1059, 392, 733, 393]",['1900. Three new bats from the island of'],
4,2,plain text,"[584, 379, 1058, 379, 1058, 413, 584, 413]","[621, 398, 998, 396, 998, 412, 621, 414]","['Curacao. Proc. Biol. Soc. Washington, 13:123-127.']",
4,2,plain text,"[84, 723, 560, 723, 560, 765, 84, 765]","[82, 731, 556, 731, 556, 747, 82, 746]","['COCKRUM, E. L., AND R. J. HAYWARD. 1962. Hummingbird bats.']",
4,2,plain text,"[84, 723, 560, 723, 560, 765, 84, 765]","[120, 749, 280, 748, 280, 764, 121, 764]",['Nat. Hist.. 71:38-43.'],
4,2,plain text,"[84, 708, 560, 708, 560, 730, 84, 730]","[120, 713, 551, 712, 551, 728, 120, 728]","['Bend area of Texas. Univ. California Publ. Zool., 48:1-62.']",
4,2,plain text,"[581, 1417, 1059, 1417, 1059, 1452, 581, 1452]","[585, 1416, 1059, 1415, 1059, 1431, 585, 1432]",['Editors of this account were TROY L. BEST and SYDNEY ANDERSON.'],
4,2,plain text,"[581, 1417, 1059, 1417, 1059, 1452, 581, 1452]","[583, 1436, 894, 1435, 894, 1450, 583, 1451]",['Managing editor was CARLETON J. PHILLIPS.'],
4,2,plain text,"[82, 1482, 558, 1482, 558, 1500, 82, 1500]","[80, 1481, 556, 1480, 556, 1495, 80, 1497]","['HONACKI, J. H., K. E. KINMAN,ANDJ.W.KOEPFL. 1982. Mammal']",
4,2,plain text,"[583, 304, 1059, 304, 1059, 342, 583, 342]","[583, 303, 1056, 303, 1056, 319, 583, 319]","['KOESTNER, E.J. 1941. An annotated list of mammals collected']",
4,2,plain text,"[583, 304, 1059, 304, 1059, 342, 583, 342]","[618, 322, 1055, 322, 1055, 337, 618, 338]","['in Nuevo Leon, Mexico, in 1938. Great Basin Nat., 2:9-15.']",
4,2,plain text,"[584, 334, 1059, 334, 1059, 378, 584, 378]","[583, 341, 1056, 341, 1056, 356, 583, 357]","['KUNZ,T.H. 1982. Ecology of bats. Plenum Press, New York,']",
4,2,plain text,"[584, 334, 1059, 334, 1059, 378, 584, 378]","[622, 360, 679, 361, 678, 376, 622, 375]",['425 pp.'],
4,3,header,"[843, 78, 1061, 78, 1061, 96, 843, 96]","[842, 76, 1056, 76, 1056, 93, 842, 93]",['MAMMALIAN SPECIES 307'],
4,4,page number,"[87, 79, 98, 79, 98, 92, 87, 92]",,,
4,5,footnote,"[582, 1463, 1059, 1463, 1059, 1502, 582, 1502]","[582, 1462, 1056, 1463, 1056, 1478, 582, 1477]","['L. A. PFRIMMER HENSLEY AND K. T. WILKINS, DEPARTMENT OF']",
4,5,footnote,"[582, 1463, 1059, 1463, 1059, 1502, 582, 1502]","[582, 1481, 961, 1480, 961, 1496, 582, 1497]","['BIOLOGY, BAYLOR UNIVERSITY, WACO. TEXAS 76798.']",
4,6,footer,"[397, 1623, 743, 1623, 743, 1659, 397, 1659]","[393, 1632, 745, 1632, 745, 1648, 393, 1647]","['148.202.168. 13 on Sun, 01 May 202211:11:53 UTC']",
4,6,footer,"[397, 1623, 743, 1623, 743, 1659, 397, 1659]","[413, 1650, 719, 1651, 719, 1666, 413, 1665]",['All use subject to https://about.jstor.org/terms'],
